domain,scenario_group,scenario,source_language,target_language,source_text,target_text,speaker,listener,difficulty,tone,tags
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Planlanan iniş saatimiz 18.40.,Our scheduled landing time is 6:40 p.m.,cabin_crew,passenger,A2,formal,"scheduled_landing,time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Yaklaşık yirmi dakika sonra iniyoruz.,We will land in about twenty minutes.,cabin_crew,passenger,A1,reassuring,"landing,minutes"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İniş için hazırlanmaya başlayabilirsiniz.,You may begin preparing for landing.,cabin_crew,passenger,A2,formal,"landing,preparation"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Uçuş saatine göre varışımız ne zaman?,"According to the flight schedule, when is our arrival?",passenger,cabin_crew,B1,neutral,"flight_schedule,arrival"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İnişten sonra pasaport kontrolüne ne zaman gideriz?,"After landing, when do we go to passport control?",passenger,cabin_crew,A2,neutral,"landing,arrival_process"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Geç varacağız mı?,Will we arrive late?,passenger,cabin_crew,A1,neutral,"late_arrival,delay"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Hava şartları yüzünden iniş saati değişti mi?,Has the landing time changed because of the weather?,passenger,cabin_crew,B1,neutral,"weather,landing,change"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Şu an varış saati kaç görünüyor?,What arrival time is showing now?,passenger,cabin_crew,A2,neutral,"arrival_time,update"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İnişimiz tam saat kaçta olacak?,What exactly time will we land?,passenger,cabin_crew,A1,neutral,"landing,exact_time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varış için kapılar ne zaman açılacak?,When will the doors open for arrival?,passenger,cabin_crew,B1,neutral,"arrival,doors"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İnişimiz biraz erken mi olacak?,Will we land a little early?,passenger,cabin_crew,A2,neutral,"early_landing,time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Lütfen bize tahmini iniş saatini söyleyin.,Please tell us the estimated landing time.,passenger,cabin_crew,A2,polite,"estimated_landing,request"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varışa kalan süreyi tekrar söyler misiniz?,Could you say the time remaining until arrival again?,passenger,cabin_crew,B1,polite,"arrival,time_remaining,request"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,"Kabin ekibi, inişimiz ne kadar sürecek?","Cabin crew, how long until we land?",passenger,cabin_crew,A2,neutral,"landing,crew_address"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Uçak indiğinde bizi bilgilendirir misiniz?,Will you inform us when the plane lands?,passenger,cabin_crew,A2,polite,"landing,information"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Gecikme yüzünden varış saatimiz kaç oldu?,"Because of the delay, what is our new arrival time?",passenger,cabin_crew,B1,neutral,"delay,new_arrival_time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İnişin ardından hemen kapıya mı gideceğiz?,"After landing, will we go straight to the gate?",passenger,cabin_crew,A2,neutral,"landing,gate"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varış saatini ekranda göremedim.,I couldn't see the arrival time on the screen.,passenger,cabin_crew,A2,neutral,"arrival_time,screen"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Uçağımız planlanan saatten erken mi varacak?,Will our flight arrive earlier than scheduled?,passenger,cabin_crew,B1,neutral,"early_arrival,schedule"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İnişten önce yaklaşık on dakika kaldı.,We have about ten minutes left before landing.,cabin_crew,passenger,A2,reassuring,"landing,ten_minutes"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varış için biraz daha beklememiz gerekiyor.,We need to wait a little longer for arrival.,cabin_crew,passenger,A2,neutral,"arrival,waiting"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İniş saatini net olarak söyleyebilir misiniz?,Can you give the landing time exactly?,passenger,cabin_crew,A2,polite,"landing,exact_time,request"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varışımızda bir sorun var mı?,Is there any problem with our arrival?,passenger,cabin_crew,A2,neutral,"arrival,problem"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Bugün kaçta iniş yapacağız?,What time are we landing today?,passenger,cabin_crew,A1,neutral,"landing,today"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Landing time yaklaşık olarak nedir?,What is the landing time approximately?,passenger,cabin_crew,A2,neutral,"landing_time,approximate"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Varış saatimiz kaç olarak görünüyor?,What time is our arrival showing?,passenger,airport_staff,A2,neutral,"arrival_time,passenger_question"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İniş için yaklaşık ne kadar kaldı?,How much longer until landing?,passenger,cabin_crew,A2,neutral,"landing_time,in_flight"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Bu uçuş planlanan saatte varacak mı?,Will this flight arrive on time?,passenger,airport_staff,A2,neutral,"arrival_time,delay_question"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İniş zamanı değişti mi?,Has the landing time changed?,passenger,cabin_crew,A2,neutral,"landing_time,delay_change"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Uçuşumuz ne zaman varacak?,When will our flight arrive?,passenger,airport_staff,A1,neutral,arrival_time
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,"Kaptan, inişe ne kadar kaldı?","Captain, how long until landing?",passenger,pilot,A2,polite,"landing_time,in_flight"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İnişimiz hava durumuna bağlı olarak gecikebilir.,Our landing may be delayed due to the weather.,cabin_crew,passenger,A2,formal,"delay,weather,landing_time"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Şu anki tahminimize göre otuz dakika içinde ineriz.,"According to our current estimate, we will land in thirty minutes.",cabin_crew,passenger,A2,reassuring,"landing_time,estimate"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Yaklaşık on beş dakika sonra inişe başlayacağız.,We will begin our descent in about fifteen minutes.,cabin_crew,passenger,A2,neutral,"descent,landing_time"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Kapı bilgisi inişten sonra duyurulacak.,The gate information will be announced after landing.,cabin_crew,passenger,A2,formal,"gate,arrival"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Saat 18.40 civarında varmayı bekliyoruz.,We expect to arrive around 6:40 p.m.,cabin_crew,passenger,A2,neutral,"arrival_time,estimate"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İniş için biraz daha beklememiz gerekiyor.,We need to wait a little longer for landing.,cabin_crew,passenger,A2,neutral,"landing_time,waiting"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Rötar nedeniyle varışımız biraz gecikecek.,Our arrival will be slightly delayed due to the delay.,cabin_crew,passenger,A2,formal,"delay,arrival_time"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Şu anda iniş sıramızı bekliyoruz.,We are currently waiting for our landing slot.,cabin_crew,passenger,B1,neutral,"landing_queue,delay"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Lütfen emniyet kemerlerinizi bağlı tutun; az sonra ineceğiz.,Please keep your seat belts fastened; we will land shortly.,cabin_crew,passenger,A2,reassuring,"landing_time,safety"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Uçuşun varış saati sistemde güncellenmiş mi?,Has the flight arrival time been updated in the system?,airport_staff,passenger,B1,neutral,"arrival_time,system_update"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Bağlantılı uçuşuma yetişmek için ne zaman iniyoruz?,When are we landing so I can make my connecting flight?,passenger,cabin_crew,A2,urgent,"arrival_time,connecting_flight"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İniş saatini tekrar söyler misiniz?,Could you say the landing time again?,passenger,cabin_crew,A1,polite,"landing_time,repeat_request"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Ne zaman kapılar açılır?,When will the doors open?,passenger,cabin_crew,A1,neutral,"arrival,doors"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Uçağın varışında bir değişiklik var mı?,Is there any change to the plane's arrival?,passenger,gate_agent,A2,neutral,"arrival_change,delay"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Bizim için kesin iniş saatini söyleyebilir misiniz?,Can you tell us the exact landing time?,passenger,cabin_crew,B1,polite,"landing_time,exact_time"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,"Varışa daha ne kadar var, öğrenebilir miyim?",May I ask how much longer until arrival?,passenger,cabin_crew,A2,polite,"arrival_time,in_flight"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İnişten sonra hemen körüğe gideceğiz.,"After landing, we will go straight to the jet bridge.",cabin_crew,passenger,B1,neutral,"landing,jet_bridge"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Hava trafik yoğunluğu nedeniyle biraz geç varacağız.,We will arrive a little late due to air traffic congestion.,cabin_crew,passenger,B1,reassuring,"delay,arrival_time"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Şimdilik iniş için net bir saat veremiyoruz.,We cannot give an exact landing time at the moment.,cabin_crew,passenger,B1,formal,"landing_time,uncertain"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Birazdan varış anonsu yapılacak.,An arrival announcement will be made shortly.,cabin_crew,passenger,A2,neutral,arrival_announcement
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Uçak henüz inmedi mi?,Has the plane not landed yet?,passenger,airport_staff,A1,neutral,"landing_time,delay"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Varış kapısını öğrenebilir miyim?,Can I find out the arrival gate?,passenger,airport_staff,A1,polite,"gate,arrival"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Uçağımız kaç dakika sonra teker koyacak?,How many minutes until our wheels touch down?,passenger,cabin_crew,B1,neutral,"landing_time,spoken_language"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İniş saati hakkında bilgi verebilir misiniz?,Can you give me information about the landing time?,passenger,cabin_crew,A2,polite,"landing_time,information_request"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Varışımız gecikecekse lütfen haber verin.,Please let us know if our arrival will be delayed.,passenger,cabin_crew,A2,polite,"delay,request"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İnişten sonra bagaj alımına ne zaman geçebiliriz?,"After landing, when can we go to baggage claim?",passenger,cabin_crew,B1,neutral,"landing,baggage_claim"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Uçuş takip ekranında varış saati kaç görünüyor?,What arrival time is showing on the flight tracking screen?,passenger,airport_staff,B1,neutral,"tracking,arrival_time"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,"Birazdan alçalacağız, yaklaşık yirmi dakika sonra ineriz.","We will start descending shortly, and we should land in about twenty minutes.",cabin_crew,passenger,B1,reassuring,"descent,landing_time"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Lütfen yerlerinizde kalın; iniş için hazırlık yapıyoruz.,Please remain seated; we are preparing for landing.,cabin_crew,passenger,A2,formal,landing_preparation
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Varışımız bir saat kadar sarkabilir.,Our arrival may be pushed back by about an hour.,cabin_crew,passenger,B1,neutral,"delay,arrival_time"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İniş bilgisi ekranda henüz güncellenmedi.,The landing information has not been updated on the screen yet.,airport_staff,passenger,B1,neutral,"landing_time,screen_update"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Kalkıştan sonra yaklaşık ne zaman varacağız?,About when will we arrive after departure?,passenger,cabin_crew,A2,polite,"arrival_time,estimate"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İniş için son yaklaşma anonsunu yapacağız.,We will make the final approach announcement for landing.,cabin_crew,passenger,B1,formal,"landing,announcement"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Uçağın tam varış saatini teyit eder misiniz?,Could you confirm the exact arrival time of the flight?,passenger,airport_staff,B1,polite,"arrival_time,confirm"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İniş sonrası pasaport kontrolü için yeterli zaman olacak mı?,Will there be enough time for passport control after landing?,passenger,cabin_crew,B1,neutral,"arrival,passport_control"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Şu anki plana göre tam saatinde iniyoruz.,"According to the current plan, we are landing on time.",cabin_crew,passenger,A2,reassuring,"on_time,landing"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Varışta herhangi bir bekleme olacak mı?,Will there be any waiting on arrival?,passenger,airport_staff,A2,neutral,"arrival,waiting"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,İnişimiz biraz gecikirse bunu anons edeceğiz.,"If our landing is delayed a little, we will announce it.",cabin_crew,passenger,A2,reassuring,"delay,announcement"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Kapıya yaklaşırken sizi bilgilendireceğiz.,We will keep you informed as we approach the gate.,cabin_crew,passenger,A2,reassuring,"gate,arrival"
flight_time_delay_and_arrival,asking arrival and landing time,flight_time_delay_and_arrival,Turkish,English,Ne zaman teker koyacağımızı biliyor musunuz?,Do you know when we will touch down?,passenger,cabin_crew,B1,neutral,"landing_time,spoken_language"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Uçuş kaç dakika gecikecek?,How many minutes will the flight be delayed?,passenger,airport_staff,A2,neutral,"delay,arrival_time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varış saatini lütfen söyler misiniz?,Could you please tell me the arrival time?,passenger,airport_staff,A2,polite,arrival_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Bu uçak planlanan saatte iner mi?,Will this plane land on time?,passenger,airport_staff,A2,neutral,"landing_time,delay"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Kalkıştan sonra ne zaman varırız?,How long after takeoff will we arrive?,passenger,cabin_crew,A2,neutral,"arrival_time,flight_duration"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varışta gecikme olacak mı?,Will there be a delay upon arrival?,passenger,airport_staff,A2,neutral,"delay,arrival_time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Uçak tam olarak kaçta teker koyacak?,Exactly what time will the plane touch down?,passenger,airport_staff,B1,neutral,landing_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Şu an iniş saatini biliyor musunuz?,Do you know the landing time now?,passenger,airport_staff,A2,neutral,landing_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Kapıya varış kaçta olacak?,What time will we reach the gate?,passenger,cabin_crew,A2,neutral,"arrival_time,gate"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İniş biraz gecikecek mi?,Will the landing be a little delayed?,passenger,cabin_crew,A2,neutral,"delay,landing_time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varış bilgisi ekranda ne zaman güncellenir?,When will the arrival information be updated on the screen?,passenger,airport_staff,B1,neutral,"arrival_time,information"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Uçuşumuz saat kaçta inişe geçecek?,What time will our flight start its descent?,passenger,cabin_crew,B1,neutral,"descent,landing_time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Gecikme yüzünden varış saati değişti mi?,Has the arrival time changed because of the delay?,passenger,airport_staff,B1,neutral,"delay,arrival_time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Yaklaşık iniş süresi ne kadar?,About how long until landing?,passenger,cabin_crew,A1,neutral,landing_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Bu uçak erken varır mı?,Will this plane arrive early?,passenger,airport_staff,A2,neutral,arrival_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İniş için hazırlanmaya ne zaman başlayacağız?,When will we start preparing for landing?,passenger,cabin_crew,B1,neutral,"landing_time,landing_preparation"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varışımız tam saatinde olacak mı?,Will we arrive on time?,passenger,airport_staff,A1,neutral,arrival_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İniş saati kapıdaki ekranda görünür mü?,Will the landing time appear on the gate screen?,passenger,airport_staff,A2,neutral,"landing_time,gate"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Uçak ne zaman piste inecek?,When will the plane land on the runway?,passenger,airport_staff,A2,neutral,"landing_time,runway"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varışa daha ne kadar var?,How much longer until we arrive?,passenger,cabin_crew,A1,neutral,arrival_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Saat değişikliği varsa bildirir misiniz?,Could you let us know if the time changes?,passenger,cabin_crew,B1,polite,"delay,arrival_time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Bu seferin varış bilgisi nedir?,What is the arrival information for this flight?,passenger,airport_staff,A2,neutral,"arrival_time,flight_info"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İnişten önce ne kadar bekleyeceğiz?,How long will we wait before landing?,passenger,cabin_crew,B1,neutral,landing_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Rötar var ama varış saati belli mi?,"There is a delay, but is the arrival time known?",passenger,airport_staff,B1,neutral,"delay,arrival_time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Uçağın inişi ne zaman gerçekleşecek?,When will the plane land?,passenger,airport_staff,A1,neutral,landing_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,"Landing saatini kaçırdım, tekrar eder misiniz?","I missed the landing time, could you repeat it?",passenger,cabin_crew,A2,polite,landing_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varışa ne kadar kaldığını anons eder misiniz?,Could you announce how much time is left until arrival?,passenger,cabin_crew,B1,polite,"arrival_time,announcement"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İniş saati değiştiyse lütfen haber verin.,"If the landing time has changed, please let us know.",passenger,cabin_crew,B1,polite,"landing_time,delay"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Şu anda varışa ne kadar zaman kaldı?,How much time is left until arrival now?,passenger,cabin_crew,A2,neutral,arrival_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Dış hatlar için varış saati değişti mi?,Has the arrival time changed for the international flight?,passenger,airport_staff,B1,neutral,"arrival_time,international"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Uçak birazdan iner mi?,Will the plane land in a little while?,passenger,cabin_crew,A2,neutral,landing_time
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Kapıya ne zaman yanaşacağız?,When will we arrive at the gate?,passenger,cabin_crew,A2,neutral,"arrival_time,gate"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Tahmini iniş saatini paylaşır mısınız?,Could you share the estimated landing time?,passenger,airport_staff,A2,polite,"landing_time,ETA"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Varışta bagaj teslimi için yeterli zaman olur mu?,Will there be enough time for baggage claim upon arrival?,passenger,airport_staff,B1,neutral,"arrival_time,baggage"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İniş gecikmesi ne kadar sürecek?,How long will the landing delay last?,passenger,airport_staff,B1,neutral,"delay,landing_time"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,Uçuşumuzun varış saati kesinleşti mi?,Has our flight's arrival time been confirmed?,passenger,airport_staff,B1,neutral,"arrival_time,confirmation"
flight_time_delay_and_arrival,asking arrival and landing time,asking arrival and landing time,Turkish,English,İnişe yaklaştık mı?,Are we close to landing?,passenger,cabin_crew,A1,neutral,landing_time
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How long is the flight to Istanbul?,İstanbul'a uçuş ne kadar sürüyor?,passenger,airport_staff,A1,neutral,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How many hours will the flight take?,Uçuş kaç saat sürecek?,passenger,airport_staff,A1,neutral,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Is it a long flight?,Uzun bir uçuş mu?,passenger,airport_staff,A1,neutral,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,"Can you tell me the flight time, please?","Uçuş süresini söyleyebilir misiniz, lütfen?",passenger,airport_staff,A1,polite,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,What is the total flight time?,Toplam uçuş süresi nedir?,passenger,airport_staff,A2,neutral,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How long will we be in the air?,Havada ne kadar kalacağız?,passenger,cabin_crew,A2,neutral,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,When will we arrive?,Ne zaman varacağız?,passenger,cabin_crew,A1,neutral,"arrival_time,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How much longer is the flight?,Uçuşun daha ne kadar süresi var?,passenger,cabin_crew,A2,neutral,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Do we still have a long way to go?,Daha çok yolumuz var mı?,passenger,cabin_crew,A2,neutral,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Is the flight about three hours long?,Uçuş yaklaşık üç saat mi sürüyor?,passenger,airport_staff,A2,neutral,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Could you confirm the flight duration?,Uçuş süresini teyit eder misiniz?,passenger,airport_staff,B1,polite,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,"The flight is about two hours, right?","Uçuş yaklaşık iki saat, değil mi?",passenger,airport_staff,A2,neutral,"flight_duration,confirming"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Will this flight take less than an hour?,Bu uçuş bir saatten kısa sürer mi?,passenger,airport_staff,A2,neutral,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How long is the delay?,Gecikme ne kadar uzun?,passenger,airport_staff,A1,neutral,"delay,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How many minutes are we delayed?,Kaç dakika gecikmemiz var?,passenger,airport_staff,A2,neutral,"delay,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How long will the boarding delay be?,Biniş gecikmesi ne kadar sürecek?,passenger,gate_agent,A2,neutral,"delay,boarding"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Can you tell us the estimated flight time?,Tahmini uçuş süresini söyler misiniz?,cabin_crew,passenger,B1,polite,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,This flight will take around four hours.,Bu uçuş yaklaşık dört saat sürecek.,airport_staff,passenger,A2,neutral,"flight_duration,informing"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,The flight time is two hours and twenty minutes.,Uçuş süresi iki saat yirmi dakika.,gate_agent,passenger,A2,neutral,"flight_duration,informing"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,We should land in about thirty minutes.,Yaklaşık otuz dakika sonra iniş yapacağız.,cabin_crew,passenger,A2,reassuring,"arrival_time,informing"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,The remaining flight time is one hour.,Kalan uçuş süresi bir saat.,cabin_crew,passenger,A2,neutral,"flight_duration,informing"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,We are expecting a shorter flight today.,Bugün daha kısa bir uçuş bekliyoruz.,cabin_crew,passenger,B1,neutral,"flight_duration,informing"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How long is the connecting flight?,Aktarmalı uçuş ne kadar sürüyor?,passenger,airport_staff,A2,neutral,"connecting_flight,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Will the next flight be very long?,Sonraki uçuş çok uzun mu olacak?,passenger,airport_staff,A2,neutral,"connecting_flight,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Could you give me the arrival time and flight length?,Varış saatini ve uçuş süresini söyleyebilir misiniz?,passenger,airport_staff,B1,polite,"arrival_time,flight_duration"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Is the flight duration the same as scheduled?,Uçuş süresi planlandığı gibi mi?,passenger,airport_staff,B1,neutral,"flight_duration,schedule"
