row_id,model_key,model_name,direction,comet
0,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9439173340797424
172,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.987865686416626
968,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9706869125366211
1,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9803040027618408
126,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9159954786300659
98,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9155620336532593
821,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9612827897071838
888,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9708406329154968
367,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.6928979158401489
53,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9422480463981628
234,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8638868927955627
780,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8607531189918518
988,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8479055762290955
57,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.866648256778717
81,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9022060632705688
654,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8373565077781677
516,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8407689332962036
970,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8687725067138672
374,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9053122997283936
63,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9920753240585327
215,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9249247908592224
194,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.949550211429596
376,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8961898684501648
347,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9217838644981384
922,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8743177652359009
819,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9566817879676819
319,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7462247610092163
370,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9824376106262207
552,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9536598324775696
205,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9497547149658203
718,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9496681094169617
581,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9757882356643677
101,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.906937301158905
779,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9289795160293579
136,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.7544384598731995
123,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7869833111763
7,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8492631316184998
314,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9593388438224792
787,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.7815789580345154
629,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9450772404670715
468,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9272732138633728
177,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.984626829624176
323,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9855223298072815
20,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9702102541923523
902,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8675099611282349
80,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8617923855781555
831,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8458428978919983
186,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9137706756591797
786,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9391664266586304
851,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8510249257087708
882,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9818399548530579
278,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8163033127784729
924,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.904069721698761
141,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.719836413860321
622,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.966788113117218
627,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8871073126792908
318,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9249173998832703
4,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9573304057121277
442,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9054310321807861
297,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9564125537872314
992,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8734909296035767
857,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.7906411290168762
193,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.892937958240509
51,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8879097104072571
41,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.779818594455719
843,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9346673488616943
523,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8422828316688538
526,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9241799116134644
218,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7382174730300903
399,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9544031023979187
575,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9271541237831116
191,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9229632616043091
805,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9898162484169006
776,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9097164273262024
479,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9281499981880188
752,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9189268350601196
950,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.826080858707428
207,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8040962219238281
745,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9856531023979187
926,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9016588926315308
698,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9323648810386658
94,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9882017374038696
675,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9323853254318237
618,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9492518901824951
867,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7802637219429016
518,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8339706659317017
270,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9856356382369995
521,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9497366547584534
570,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9313264489173889
411,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.681427001953125
75,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8437339663505554
84,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.90572589635849
473,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9620969891548157
463,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.987227201461792
252,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9444542527198792
853,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8251515626907349
286,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9032960534095764
117,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8029482960700989
614,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9260722994804382
854,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.7181047797203064
460,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8711747527122498
233,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9092021584510803
653,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9856276512145996
761,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8450378775596619
605,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8847187161445618
938,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9361229538917542
258,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9473806023597717
50,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8830220103263855
905,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.6657628417015076
89,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.890617311000824
401,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.986935555934906
527,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8797240853309631
730,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8221635818481445
149,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9345697164535522
159,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9542780518531799
338,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.6558771133422852
179,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.794725775718689
341,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9049665331840515
86,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9623363614082336
576,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9203235507011414
40,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9888354539871216
95,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9308562874794006
528,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.980704128742218
704,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9835368990898132
148,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9362204670906067
132,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.7409880757331848
602,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9493584632873535
860,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.874013364315033
408,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.7856553196907043
755,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8535186648368835
485,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8583132028579712
893,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8581975102424622
16,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.6738919615745544
198,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9945090413093567
195,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9013562798500061
984,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7372475266456604
430,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.884024441242218
659,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9838984608650208
686,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.7459877729415894
898,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9477009773254395
183,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.619139552116394
372,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.763236939907074
182,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.987530529499054
363,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9827411770820618
27,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.793124258518219
250,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.964645504951477
14,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9579876065254211
232,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9457244277000427
11,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9872591495513916
531,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9435256123542786
836,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9635950326919556
845,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8332430720329285
454,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7601062655448914
610,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9625884890556335
887,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9436012506484985
852,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9289785027503967
471,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7864066362380981
226,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9644548892974854
668,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.781650960445404
109,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9754053950309753
587,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9446300864219666
263,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9510141015052795
656,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9391782879829407
520,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.934088408946991
897,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.7887120246887207
751,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9197632670402527
450,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8856861591339111
741,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9874860644340515
23,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9373852014541626
35,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8506143689155579
365,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8713929057121277
917,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8985803127288818
539,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8977645039558411
211,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8924188017845154
554,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9430616497993469
290,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9855605959892273
855,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9060163497924805
227,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9783409833908081
300,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9204031825065613
820,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.5696451663970947
915,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8920342922210693
187,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9801146388053894
603,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9386166930198669
21,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.831929087638855
261,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9105492830276489
768,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.969550609588623
480,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9408922791481018
658,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9225236773490906
294,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9354199767112732
235,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8494027853012085
265,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8660812973976135
509,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.5968031883239746
691,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9136247634887695
158,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9583296179771423
586,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8973799347877502
797,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.52978515625
140,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9266001582145691
601,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9723255038261414
873,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9590833783149719
802,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.8754801154136658
26,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.8243455290794373
532,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.5798034071922302
76,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.5343971848487854
47,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.5551759004592896
2,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9803085923194885
889,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9898255467414856
568,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.952446699142456
310,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9646932482719421
251,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9884974360466003
660,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.9648939967155457
432,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9445806741714478
348,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.825615406036377
49,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9660037755966187
582,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.87242591381073
245,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9143602252006531
826,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9539234042167664
949,opus_mt_tc_big,OPUS-MT tc-big,Turkish->English,0.927356481552124
772,opus_mt_tc_big,OPUS-MT tc-big,English->Turkish,0.9508559107780457
434,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9497695565223694
482,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9025596380233765
238,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9757803082466125
953,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9783744215965271
54,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.7677536606788635
8,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8973817229270935
421,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8180317282676697
494,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9875445365905762
648,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9727426171302795
801,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9336289167404175
874,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9812936186790466
69,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9458128809928894
115,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9646625518798828
397,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9212396740913391
206,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8055307269096375
697,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.939136803150177
967,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9350615739822388
506,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.980094850063324
120,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.6400578618049622
112,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9382447004318237
91,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8997000455856323
82,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8126248717308044
424,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.935363233089447
564,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9792532324790955
609,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.5535203814506531
534,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9050534963607788
754,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.5991195440292358
118,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8662402033805847
747,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8895227313041687
437,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9346743822097778
255,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9736060500144958
334,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.974639356136322
912,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.7926596999168396
941,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9512854218482971
457,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9052475690841675
946,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9757403135299683
180,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8966829180717468
62,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.5173727869987488
975,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.941953718662262
74,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8598900437355042
202,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9484233856201172
19,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9710063934326172
804,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.7525398135185242
209,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9312449097633362
791,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.5825400948524475
838,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9119458794593811
107,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8009308576583862
147,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8555252552032471
39,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9189378023147583
104,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9043155312538147
931,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9843428730964661
162,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9652853608131409
875,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8787395358085632
948,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9186198115348816
445,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9308409094810486
594,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8441800475120544
661,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9678898453712463
695,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8218694925308228
961,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9764392971992493
555,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9537420868873596
895,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.960261881351471
585,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.7300435900688171
254,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9435782432556152
212,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.7763789296150208
900,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8533284664154053
981,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9434724450111389
501,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9092654585838318
676,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.6700448989868164
22,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8627640604972839
70,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.5120677947998047
217,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9418213963508606
216,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.7969983816146851
321,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.7642605900764465
189,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8219753503799438
744,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.7236931920051575
561,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8763725161552429
1001,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8941625952720642
590,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8696352243423462
598,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8782256841659546
486,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9818000197410583
122,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8981127142906189
870,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8646203279495239
0,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8545357584953308
172,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9713928699493408
968,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.983995795249939
1,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9173546433448792
126,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9063838124275208
98,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9022300839424133
821,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9612827897071838
888,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.974886953830719
367,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.7533237338066101
53,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9422480463981628
234,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.814506471157074
780,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9756353497505188
988,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.7649266123771667
57,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8868988156318665
81,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8682884573936462
654,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8596705794334412
516,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.842099130153656
970,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9064386487007141
374,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8538638949394226
63,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8709338307380676
215,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8824892640113831
194,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.949550211429596
376,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.8244866728782654
347,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9186044335365295
922,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8670802712440491
819,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9486087560653687
319,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.6277879476547241
370,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9902900457382202
552,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.8126426339149475
205,nllb_200_distilled_600m,NLLB-200 distilled 600M,Turkish->English,0.9363862872123718
718,nllb_200_distilled_600m,NLLB-200 distilled 600M,English->Turkish,0.9299414157867432
